x,y,z
297.60567,23.52686,-0.00056
306.35262,14.75786,-0.00010
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1177.96131,693.18306,0.00031
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
465.52623,1067.25968,0.00008
433.80140,1055.06028,-0.00004
445.16888,1067.88970,0.00019
0,0,0
411.70146,1065.02098,0.00010
453.73607,1076.73513,0.00014
